"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
6.295442008E2,-1.193371000E1,-7.707491000E1,8.735513725E1,0.000000000E0,2.684500122E2,3.200000048E0,0.000000000E0
6.305431589E2,-1.193371000E1,-7.707492333E1,8.735528554E1,1.140109777E0,2.672500000E2,3.099999905E0,0.000000000E0
6.315449839E2,-1.193370667E1,-7.707494000E1,8.735545508E1,1.236877441E0,2.706199951E2,3.099999905E0,0.000000000E0
6.325432410E2,-1.193370167E1,-7.707494500E1,8.725548695E1,1.018120527E0,2.758900146E2,3.099999905E0,0.000000000E0
6.335434468E2,-1.193369667E1,-7.707495667E1,8.725559297E1,1.062386632E0,2.783900146E2,3.099999905E0,0.000000000E0
6.345430708E2,-1.193369833E1,-7.707496167E1,8.715565650E1,9.079700112E-1,2.725799866E2,3.000000000E0,0.000000000E0
6.355442729E2,-1.193369833E1,-7.707497333E1,8.705578625E1,9.275294542E-1,2.702799988E2,3.000000000E0,0.000000000E0
6.365430330E2,-1.193370000E1,-7.707498167E1,8.695588685E1,0.000000000E0,2.672000122E2,3.000000000E0,0.000000000E0
6.375443331E2,-1.193370000E1,-7.707499167E1,8.695599807E1,0.000000000E0,2.689800110E2,3.099999905E0,0.000000000E0
6.385438280E2,-1.193369667E1,-7.707500333E1,8.705611200E1,0.000000000E0,2.707799988E2,3.099999905E0,0.000000000E0
6.395429667E2,-1.193369833E1,-7.707501333E1,8.695623113E1,0.000000000E0,2.690899963E2,3.099999905E0,0.000000000E0
6.405436951E2,-1.193369833E1,-7.707502333E1,8.695634235E1,0.000000000E0,2.675199890E2,3.200000048E0,0.000000000E0
6.415429246E2,-1.193369333E1,-7.707503333E1,8.695642983E1,0.000000000E0,2.715299988E2,3.200000048E0,0.000000000E0
6.425429014E2,-1.193369167E1,-7.707504333E1,8.695653314E1,0.000000000E0,2.733099976E2,3.299999952E0,0.000000000E0
6.435444738E2,-1.193369000E1,-7.707505833E1,8.685669206E1,0.000000000E0,2.700799866E2,3.299999952E0,0.000000000E0
6.445428552E2,-1.193368500E1,-7.707507167E1,8.695681661E1,0.000000000E0,2.731300049E2,3.299999952E0,0.000000000E0
6.455428806E2,-1.193367833E1,-7.707508500E1,8.705693326E1,0.000000000E0,2.745299988E2,3.299999952E0,0.000000000E0
6.465432277E2,-1.193366333E1,-7.707510167E1,8.735704741E1,0.000000000E0,2.800299988E2,3.299999952E0,0.000000000E0
6.475431973E2,-1.193365667E1,-7.707511833E1,8.745720113E1,0.000000000E0,2.764500122E2,3.299999952E0,0.000000000E0
6.485432456E2,-1.193365667E1,-7.707513167E1,8.745734942E1,0.000000000E0,2.729500122E2,3.400000095E0,0.000000000E0
6.495418177E2,-1.193365333E1,-7.707514000E1,8.735742628E1,0.000000000E0,2.773200073E2,3.400000095E0,0.000000000E0
6.505418380E2,-1.193365667E1,-7.707515167E1,8.725757186E1,1.251289725E0,2.746700134E2,3.400000095E0,0.000000000E0
6.515437980E2,-1.193365833E1,-7.707516167E1,8.715769099E1,0.000000000E0,2.731499939E2,3.299999952E0,0.000000000E0
6.525436140E2,-1.193366833E1,-7.707516833E1,8.715781261E1,1.219376922E0,2.662300110E2,3.200000048E0,0.000000000E0
6.535440804E2,-1.193368000E1,-7.707517000E1,8.705788654E1,1.126212239E0,2.597500000E2,3.099999905E0,0.000000000E0
6.545431346E2,-1.193368500E1,-7.707517000E1,8.695791027E1,8.914988637E-1,2.575799866E2,3.099999905E0,0.000000000E0
6.555463190E2,-1.193369167E1,-7.707517500E1,8.685799753E1,9.059110880E-1,2.493699951E2,3.000000000E0,0.000000000E0
6.565431464E2,-1.193369500E1,-7.707518500E1,8.665812458E1,9.599569440E-1,2.511600037E2,2.900000095E0,0.000000000E0
6.575442257E2,-1.193369667E1,-7.707519333E1,8.665822517E1,9.393680692E-1,2.534499969E2,2.799999952E0,0.000000000E0
6.585431376E2,-1.193370000E1,-7.707520667E1,8.645838929E1,1.068048596E0,2.581400146E2,2.799999952E0,0.000000000E0
6.595431530E2,-1.193370333E1,-7.707521500E1,8.635849780E1,1.111799955E0,2.591900024E2,2.799999952E0,0.000000000E0
6.605432770E2,-1.193370667E1,-7.707522667E1,8.625864338E1,1.151433587E0,2.598200073E2,2.700000048E0,0.000000000E0
6.615448300E2,-1.193371000E1,-7.707523333E1,8.615873335E1,9.985610843E-1,2.628599854E2,2.700000048E0,0.000000000E0
6.625431061E2,-1.193371500E1,-7.707524667E1,8.605890538E1,1.165331125E0,2.558699951E2,2.700000048E0,0.000000000E0
6.635435354E2,-1.193371833E1,-7.707525500E1,8.585901389E1,1.068563342E0,2.558399963E2,2.700000048E0,0.000000000E0
6.645432587E2,-1.193372167E1,-7.707526333E1,8.575912240E1,1.084004998E0,2.524199982E2,2.700000048E0,0.000000000E0
6.655430766E2,-1.193372500E1,-7.707527167E1,8.555923091E1,1.077313662E0,2.518800049E2,2.700000048E0,0.000000000E0
6.665448618E2,-1.193372667E1,-7.707527833E1,8.545931297E1,9.923844337E-1,2.497400055E2,2.700000048E0,0.000000000E0
6.675454413E2,-1.193373000E1,-7.707529000E1,8.525945855E1,1.118491411E0,2.508600006E2,2.700000048E0,0.000000000E0
6.685432780E2,-1.193373167E1,-7.707530333E1,8.505961475E1,1.188493609E0,2.531000061E2,2.700000048E0,0.000000000E0
6.695432478E2,-1.193373000E1,-7.707531500E1,8.485973660E1,1.159154415E0,2.613800049E2,2.799999952E0,0.000000000E0
6.705432060E2,-1.193373167E1,-7.707532833E1,8.475989280E1,1.218347549E0,2.614800110E2,2.799999952E0,0.000000000E0
6.715441041E2,-1.193373500E1,-7.707534000E1,8.456003838E1,1.218862176E0,2.592900085E2,2.799999952E0,0.000000000E0
6.725431863E2,-1.193373500E1,-7.707534667E1,8.436011253E1,1.062386632E0,2.614700012E2,2.799999952E0,0.000000000E0
6.735452713E2,-1.193373833E1,-7.707535333E1,8.416020250E1,9.481183290E-1,2.555099945E2,2.799999952E0,0.000000000E0
6.745390723E2,-1.193374167E1,-7.707536333E1,8.396032955E1,1.025326610E0,2.538600006E2,2.900000095E0,0.000000000E0
6.755442876E2,-1.193374333E1,-7.707537167E1,8.386043014E1,9.877519608E-1,2.551600037E2,2.900000095E0,0.000000000E0
6.765430088E2,-1.193374167E1,-7.707538667E1,8.366058906E1,0.000000000E0,2.605700073E2,2.900000095E0,0.000000000E0
6.775441009E2,-1.193374333E1,-7.707540000E1,8.356074527E1,0.000000000E0,2.615599976E2,3.000000000E0,0.000000000E0
6.785430784E2,-1.193374500E1,-7.707541000E1,8.336086440E1,0.000000000E0,2.586900024E2,3.000000000E0,0.000000000E0
6.795452720E2,-1.193374500E1,-7.707542167E1,8.326099415E1,0.000000000E0,2.616400146E2,3.099999905E0,0.000000000E0
6.805430132E2,-1.193374667E1,-7.707543500E1,8.316115036E1,0.000000000E0,2.622000122E2,3.200000048E0,0.000000000E0
6.815432248E2,-1.193375000E1,-7.707545000E1,8.296133301E1,0.000000000E0,2.602500000E2,3.200000048E0,0.000000000E0
6.825430824E2,-1.193375000E1,-7.707546167E1,8.286146277E1,0.000000000E0,2.624599915E2,3.299999952E0,0.000000000E0
6.835432649E2,-1.193374333E1,-7.707547667E1,8.306159795E1,0.000000000E0,2.642500000E2,3.299999952E0,0.000000000E0
6.845440575E2,-1.193374833E1,-7.707548500E1,8.286171437E1,0.000000000E0,2.615899963E2,3.400000095E0,0.000000000E0
6.855460937E2,-1.193373333E1,-7.707550500E1,8.296186560E1,0.000000000E0,2.668099976E2,3.400000095E0,0.000000000E0
6.865435130E2,-1.193372667E1,-7.707552167E1,8.316201931E1,0.000000000E0,2.676900024E2,3.400000095E0,0.000000000E0
6.875443886E2,-1.193371500E1,-7.707554000E1,8.326216783E1,0.000000000E0,2.710100098E2,3.400000095E0,0.000000000E0
6.885444160E2,-1.193370667E1,-7.707555333E1,8.376227656E1,1.185405254E0,2.680400085E2,3.299999952E0,0.000000000E0
6.895432190E2,-1.193370167E1,-7.707557000E1,8.436243819E1,1.301217794E0,2.705799866E2,3.200000048E0,0.000000000E0
6.905434103E2,-1.193368833E1,-7.707558833E1,8.496257879E1,1.364528656E0,2.691499939E2,3.099999905E0,0.000000000E0
6.915463137E2,-1.193368667E1,-7.707559667E1,8.546266356E1,1.284746647E0,2.663299866E2,3.000000000E0,0.000000000E0
6.925433149E2,-1.193369500E1,-7.707559833E1,8.556272166E1,1.116947174E0,2.597300110E2,3.000000000E0,0.000000000E0
6.935435257E2,-1.193370000E1,-7.707560500E1,8.566281955E1,1.162757516E0,2.583699951E2,3.000000000E0,0.000000000E0
6.945433472E2,-1.193370333E1,-7.707561000E1,8.566289098E1,1.113858938E0,2.571799927E2,3.000000000E0,0.000000000E0
6.955432493E2,-1.193371000E1,-7.707561667E1,8.566299678E1,1.148345232E0,2.530500031E2,2.900000095E0,0.000000000E0
6.965440090E2,-1.193371667E1,-7.707562333E1,8.556310257E1,1.097387791E0,2.497500000E2,2.900000095E0,0.000000000E0
6.975444440E2,-1.193372000E1,-7.707563000E1,8.536319255E1,1.037680030E0,2.551499939E2,2.900000095E0,0.000000000E0
6.985429897E2,-1.193372500E1,-7.707564000E1,8.526332750E1,1.069592834E0,2.547599945E2,2.900000095E0,0.000000000E0
6.995433154E2,-1.193373000E1,-7.707564833E1,8.516344392E1,1.100990891E0,2.545500031E2,2.799999952E0,0.000000000E0
7.005432884E2,-1.193373500E1,-7.707565333E1,8.496352327E1,1.036135793E0,2.534900055E2,2.799999952E0,0.000000000E0
7.015439142E2,-1.193374167E1,-7.707566000E1,8.476362907E1,9.831194282E-1,2.495700073E2,2.700000048E0,0.000000000E0
7.025440640E2,-1.193374667E1,-7.707566667E1,8.476372695E1,9.167202711E-1,2.487299957E2,2.700000048E0,0.000000000E0
7.035452344E2,-1.193374833E1,-7.707567500E1,8.466382755E1,9.599569440E-1,2.542299957E2,2.599999905E0,0.000000000E0
7.045438635E2,-1.193375500E1,-7.707568167E1,8.456393334E1,9.743691683E-1,2.501100006E2,2.599999905E0,0.000000000E0
7.055431000E2,-1.193375667E1,-7.707569167E1,8.436405247E1,1.001134753E0,2.534400024E2,2.599999905E0,0.000000000E0
7.065429866E2,-1.193376167E1,-7.707570167E1,8.416418743E1,9.862077832E-1,2.516799927E2,2.599999905E0,0.000000000E0
7.075431221E2,-1.193376333E1,-7.707571000E1,8.416428803E1,9.120877981E-1,2.536000061E2,2.599999905E0,0.000000000E0
7.085430658E2,-1.193376500E1,-7.707572333E1,8.426444423E1,9.615011215E-1,2.558399963E2,2.500000000E0,0.000000000E0
7.095449757E2,-1.193376833E1,-7.707573333E1,8.416457128E1,9.954727888E-1,2.543200073E2,2.500000000E0,0.000000000E0
7.105429140E2,-1.193377167E1,-7.707574167E1,8.406467978E1,9.589275122E-1,2.566000061E2,2.500000000E0,0.000000000E0
7.115443161E2,-1.193377167E1,-7.707575500E1,8.386482808E1,1.072166443E0,2.609599915E2,2.500000000E0,0.000000000E0
7.125440611E2,-1.193377500E1,-7.707576333E1,8.376493659E1,9.661335945E-1,2.603500061E2,2.500000000E0,0.000000000E0
7.135430012E2,-1.193377667E1,-7.707577500E1,8.366507425E1,1.067533851E0,2.556000061E2,2.400000095E0,0.000000000E0
7.145430831E2,-1.193378000E1,-7.707578500E1,8.356520130E1,1.074225307E0,2.543000031E2,2.400000095E0,0.000000000E0
7.155461750E2,-1.193378000E1,-7.707579667E1,8.336533106E1,1.078857780E0,2.581300049E2,2.400000095E0,0.000000000E0
7.165428262E2,-1.193378000E1,-7.707580833E1,8.316546081E1,1.078343034E0,2.634899902E2,2.400000095E0,0.000000000E0
7.175432159E2,-1.193378000E1,-7.707582167E1,8.296560910E1,1.224009395E0,2.647300110E2,2.400000095E0,0.000000000E0
7.185439316E2,-1.193378000E1,-7.707583333E1,8.286573886E1,1.236877441E0,2.672000122E2,2.400000095E0,0.000000000E0
7.195428523E2,-1.193378167E1,-7.707584333E1,8.266585799E1,1.181287527E0,2.653999939E2,2.400000095E0,0.000000000E0
7.205439157E2,-1.193378167E1,-7.707585500E1,8.256598775E1,1.193640828E0,2.648699951E2,2.400000095E0,0.000000000E0
7.215473139E2,-1.193378333E1,-7.707586500E1,8.246610688E1,1.142683387E0,2.650799866E2,2.400000095E0,0.000000000E0
7.225431169E2,-1.193378667E1,-7.707587167E1,8.236619685E1,9.862077832E-1,2.533800049E2,2.299999952E0,0.000000000E0
7.235439647E2,-1.193379000E1,-7.707588000E1,8.226630536E1,1.008340836E0,2.523600006E2,2.299999952E0,0.000000000E0
7.245429082E2,-1.193379000E1,-7.707589000E1,8.216641658E1,1.049003839E0,2.585700073E2,2.299999952E0,0.000000000E0
7.255428344E2,-1.193379000E1,-7.707589833E1,8.196650926E1,1.012973309E0,2.586300049E2,2.299999952E0,0.000000000E0
7.265437359E2,-1.193379167E1,-7.707590500E1,8.166659132E1,9.615011215E-1,2.645100098E2,2.200000048E0,0.000000000E0
7.275486940E2,-1.193379167E1,-7.707591500E1,8.136670254E1,1.085549116E0,2.652900085E2,2.200000048E0,0.000000000E0
7.285430476E2,-1.193379167E1,-7.707592500E1,8.116681376E1,1.053121686E0,2.679100037E2,2.200000048E0,0.000000000E0
7.295430381E2,-1.193379333E1,-7.707593500E1,8.096693289E1,1.107167482E0,2.696099854E2,2.200000048E0,0.000000000E0
7.305429327E2,-1.193379500E1,-7.707594333E1,8.076703349E1,1.036135793E0,2.656499939E2,2.299999952E0,0.000000000E0
7.315429217E2,-1.193379833E1,-7.707595167E1,8.066714200E1,1.049518585E0,2.616400146E2,2.299999952E0,0.000000000E0
7.325383904E2,-1.193379833E1,-7.707596167E1,8.046725322E1,1.083490252E0,2.647300110E2,2.299999952E0,0.000000000E0
7.335463517E2,-1.193380000E1,-7.707597333E1,8.036739089E1,1.151433587E0,2.638699951E2,2.299999952E0,0.000000000E0
7.345432006E2,-1.193380333E1,-7.707598167E1,8.036749939E1,1.083490252E0,2.634700012E2,2.299999952E0,0.000000000E0
7.355439520E2,-1.193380667E1,-7.707599167E1,8.026762644E1,1.079887271E0,2.593299866E2,2.299999952E0,0.000000000E0
7.365439967E2,-1.193380833E1,-7.707600167E1,8.016774557E1,1.106138110E0,2.605100098E2,2.299999952E0,0.000000000E0
7.375430315E2,-1.193381000E1,-7.707601167E1,8.006786470E1,1.199817538E0,2.605100098E2,2.299999952E0,0.000000000E0
7.385439013E2,-1.193381000E1,-7.707602333E1,7.996799446E1,1.219376922E0,2.668699951E2,2.299999952E0,0.000000000E0
7.395465944E2,-1.193381333E1,-7.707603333E1,7.986812150E1,1.189523101E0,2.623800049E2,2.299999952E0,0.000000000E0
7.405430362E2,-1.193381667E1,-7.707604333E1,7.966824855E1,1.263643026E0,2.621900024E2,2.299999952E0,0.000000000E0
7.415432053E2,-1.193382167E1,-7.707605000E1,7.946834643E1,1.140109777E0,2.577799988E2,2.299999952E0,0.000000000E0
7.425426650E2,-1.193382500E1,-7.707605667E1,7.926843640E1,1.050548077E0,2.555800018E2,2.299999952E0,0.000000000E0
7.435430742E2,-1.193382833E1,-7.707606667E1,7.916856345E1,1.023267746E0,2.536199951E2,2.299999952E0,0.000000000E0
7.445441238E2,-1.193383000E1,-7.707607833E1,7.896870112E1,1.147830606E0,2.580700073E2,2.299999952E0,0.000000000E0
7.455446185E2,-1.193383500E1,-7.707608667E1,7.886881754E1,1.056724668E0,2.545899963E2,2.299999952E0,0.000000000E0
7.465430054E2,-1.193383833E1,-7.707609667E1,7.866894458E1,1.103564501E0,2.555700073E2,2.299999952E0,0.000000000E0
7.475434108E2,-1.193384000E1,-7.707610500E1,7.856904518E1,1.041283011E0,2.568299866E2,2.400000095E0,0.000000000E0
7.485429860E2,-1.193384167E1,-7.707611333E1,7.846914577E1,1.032532811E0,2.604400024E2,2.400000095E0,0.000000000E0
7.495429860E2,-1.193384333E1,-7.707612500E1,7.826928344E1,1.116947174E0,2.616199951E2,2.400000095E0,0.000000000E0
7.505442059E2,-1.193384500E1,-7.707613167E1,7.816936550E1,1.022238374E0,2.610599976E2,2.500000000E0,0.000000000E0
7.515448111E2,-1.193384500E1,-7.707614167E1,7.796947672E1,0.000000000E0,2.613500061E2,2.500000000E0,0.000000000E0
7.525432704E2,-1.193384667E1,-7.707615167E1,7.786959585E1,1.086063862E0,2.613699951E2,2.500000000E0,0.000000000E0
7.535435105E2,-1.193384667E1,-7.707616167E1,7.766970707E1,1.124668002E0,2.623200073E2,2.500000000E0,0.000000000E0
7.545438678E2,-1.193384333E1,-7.707616833E1,7.756976539E1,9.620158076E-1,2.675400085E2,2.500000000E0,0.000000000E0
7.555430723E2,-1.193384500E1,-7.707617667E1,7.736986599E1,9.398827553E-1,2.646499939E2,2.599999905E0,0.000000000E0
7.565440137E2,-1.193384667E1,-7.707618667E1,7.716998512E1,1.004223108E0,2.627999878E2,2.599999905E0,0.000000000E0
7.575446780E2,-1.193385000E1,-7.707619833E1,7.697013070E1,1.098417163E0,2.612600098E2,2.599999905E0,0.000000000E0
7.585431537E2,-1.193385333E1,-7.707620667E1,7.687023921E1,1.048489213E0,2.590499878E2,2.599999905E0,0.000000000E0
7.595434193E2,-1.193385667E1,-7.707621667E1,7.667036625E1,1.049518585E0,2.567500000E2,2.700000048E0,0.000000000E0
7.605431063E2,-1.193386000E1,-7.707622500E1,7.657047476E1,1.056724668E0,2.547400055E2,2.599999905E0,0.000000000E0
7.615439400E2,-1.193386500E1,-7.707623500E1,7.637060972E1,1.052606940E0,2.521799927E2,2.599999905E0,0.000000000E0
7.625430484E2,-1.193387000E1,-7.707624500E1,7.617074467E1,1.087608099E0,2.526199951E2,2.599999905E0,0.000000000E0
7.635458522E2,-1.193387667E1,-7.707625667E1,7.597090608E1,1.129300594E0,2.525500031E2,2.599999905E0,0.000000000E0
7.645439133E2,-1.193388167E1,-7.707626333E1,7.587100396E1,1.034076929E0,2.502500000E2,2.599999905E0,0.000000000E0
7.655434403E2,-1.193388333E1,-7.707627333E1,7.577112310E1,9.934138656E-1,2.582699890E2,2.500000000E0,0.000000000E0
7.665429873E2,-1.193388500E1,-7.707628333E1,7.567124223E1,9.944433570E-1,2.606799927E2,2.500000000E0,0.000000000E0
7.675434894E2,-1.193388500E1,-7.707629333E1,7.557135345E1,9.717955589E-1,2.614100037E2,2.500000000E0,0.000000000E0
7.685428550E2,-1.193388667E1,-7.707630500E1,7.547149112E1,1.028414965E0,2.583500061E2,2.500000000E0,0.000000000E0
7.695449926E2,-1.193388833E1,-7.707631833E1,7.537164732E1,1.132903576E0,2.562600098E2,2.500000000E0,0.000000000E0
7.705438244E2,-1.193388833E1,-7.707632833E1,7.527175854E1,1.104593873E0,2.601700134E2,2.500000000E0,0.000000000E0
7.715432660E2,-1.193388667E1,-7.707633667E1,7.517184331E1,9.218674898E-1,2.613399963E2,2.500000000E0,0.000000000E0
7.725431834E2,-1.193388833E1,-7.707634833E1,7.507198098E1,1.011943936E0,2.591700134E2,2.500000000E0,0.000000000E0
7.735431545E2,-1.193388500E1,-7.707636167E1,7.507211345E1,1.097902536E0,2.626300049E2,2.500000000E0,0.000000000E0
7.745440080E2,-1.193389000E1,-7.707637333E1,7.497226694E1,1.136506677E0,2.572500000E2,2.500000000E0,0.000000000E0
7.755448026E2,-1.193389167E1,-7.707637833E1,7.487233046E1,8.395119309E-1,2.560899963E2,2.500000000E0,0.000000000E0
7.765430608E2,-1.193389667E1,-7.707639000E1,7.467248396E1,9.692219496E-1,2.532500000E2,2.500000000E0,0.000000000E0
7.775442714E2,-1.193389833E1,-7.707640167E1,7.457262163E1,1.070622206E0,2.513200073E2,2.400000095E0,0.000000000E0
7.785430670E2,-1.193390167E1,-7.707641500E1,7.447278574E1,1.133933067E0,2.583699951E2,2.400000095E0,0.000000000E0
7.795431187E2,-1.193390333E1,-7.707642333E1,7.437288634E1,1.079372525E0,2.581199951E2,2.400000095E0,0.000000000E0
7.805431145E2,-1.193390667E1,-7.707643333E1,7.417301338E1,1.068563342E0,2.564299927E2,2.400000095E0,0.000000000E0
7.815462743E2,-1.193390667E1,-7.707644500E1,7.417314314E1,1.071651697E0,2.538999939E2,2.400000095E0,0.000000000E0
7.825388620E2,-1.193390833E1,-7.707645833E1,7.407329935E1,1.150404215E0,2.524400024E2,2.400000095E0,0.000000000E0
7.835433269E2,-1.193391333E1,-7.707646667E1,7.397341577E1,1.132903576E0,2.508500061E2,2.400000095E0,0.000000000E0
7.845431348E2,-1.193391333E1,-7.707647833E1,7.367354552E1,1.134962559E0,2.567799988E2,2.400000095E0,0.000000000E0
7.855434541E2,-1.193392333E1,-7.707648667E1,7.357368568E1,1.136506677E0,2.505399933E2,2.400000095E0,0.000000000E0
7.865429734E2,-1.193392667E1,-7.707649667E1,7.337381272E1,1.136506677E0,2.558099976E2,2.400000095E0,0.000000000E0
7.875460092E2,-1.193393167E1,-7.707650500E1,7.317392914E1,1.140109777E0,2.530599976E2,2.400000095E0,0.000000000E0
7.885433092E2,-1.193393500E1,-7.707651667E1,7.307407472E1,1.133418322E0,2.542200012E2,2.400000095E0,0.000000000E0
7.895433237E2,-1.193394000E1,-7.707652667E1,7.287420968E1,1.165331125E0,2.532500000E2,2.400000095E0,0.000000000E0
7.905431094E2,-1.193394333E1,-7.707653833E1,7.267435526E1,1.211656094E0,2.489799957E2,2.400000095E0,0.000000000E0
7.915429703E2,-1.193394667E1,-7.707654500E1,7.247444523E1,1.019664764E0,2.471900024E2,2.400000095E0,0.000000000E0
7.925431011E2,-1.193394833E1,-7.707655167E1,7.247452729E1,9.167202711E-1,2.527599945E2,2.400000095E0,0.000000000E0
7.935469030E2,-1.193395167E1,-7.707656333E1,7.247467287E1,1.024297237E0,2.491600037E2,2.400000095E0,0.000000000E0
7.945441268E2,-1.193395167E1,-7.707657500E1,7.247480263E1,1.034591675E0,2.478800049E2,2.400000095E0,0.000000000E0
7.955434114E2,-1.193395167E1,-7.707658500E1,7.247491385E1,1.018120527E0,2.503000031E2,2.400000095E0,0.000000000E0
7.965430961E2,-1.193395167E1,-7.707659500E1,7.227502507E1,1.010399699E0,2.538999939E2,2.400000095E0,0.000000000E0
7.975429124E2,-1.193395167E1,-7.707660167E1,7.207509921E1,8.822339177E-1,2.556799927E2,2.400000095E0,0.000000000E0
7.985442130E2,-1.193395000E1,-7.707661500E1,7.207523960E1,9.599569440E-1,2.605599976E2,2.400000095E0,0.000000000E0
7.995443464E2,-1.193395333E1,-7.707662667E1,7.187538518E1,1.058268905E0,2.572099915E2,2.400000095E0,0.000000000E0
8.005431388E2,-1.193395667E1,-7.707663667E1,7.167551222E1,1.052606940E0,2.529900055E2,2.500000000E0,0.000000000E0
8.015432983E2,-1.193395667E1,-7.707664667E1,7.137562344E1,1.076284170E0,2.583399963E2,2.500000000E0,0.000000000E0
8.025429743E2,-1.193396000E1,-7.707665667E1,7.127575048E1,1.115917802E0,2.563500061E2,2.500000000E0,0.000000000E0
8.035401747E2,-1.193396000E1,-7.707666667E1,7.117586170E1,1.133933067E0,2.591900024E2,2.500000000E0,0.000000000E0
8.045428518E2,-1.193396667E1,-7.707667500E1,7.107598604E1,1.089666963E0,2.521000061E2,2.500000000E0,0.000000000E0
8.055449708E2,-1.193397167E1,-7.707668167E1,7.097608392E1,1.012458563E0,2.521199951E2,2.500000000E0,0.000000000E0
8.065440515E2,-1.193397667E1,-7.707668500E1,7.087614473E1,9.198086262E-1,2.505000000E2,2.500000000E0,0.000000000E0
8.075433044E2,-1.193398167E1,-7.707669333E1,7.077626115E1,9.506919384E-1,2.526300049E2,2.500000000E0,0.000000000E0
8.085430481E2,-1.193398833E1,-7.707670000E1,7.077636695E1,9.501771927E-1,2.527200012E2,2.500000000E0,0.000000000E0
8.095432113E2,-1.193399667E1,-7.707670667E1,7.067648065E1,1.022238374E0,2.484400024E2,2.599999905E0,0.000000000E0
8.105429842E2,-1.193400167E1,-7.707671500E1,7.057659707E1,9.892961383E-1,2.497100067E2,2.599999905E0,0.000000000E0
8.115457419E2,-1.193400833E1,-7.707672667E1,7.057675848E1,1.153492451E0,2.482200012E2,2.599999905E0,0.000000000E0
8.125429580E2,-1.193401333E1,-7.707673000E1,7.047681929E1,1.033562183E0,2.443300018E2,2.599999905E0,0.000000000E0
8.135423495E2,-1.193401500E1,-7.707674000E1,7.037693842E1,1.041283011E0,2.482500000E2,2.599999905E0,0.000000000E0
8.145441146E2,-1.193401667E1,-7.707674833E1,7.017703902E1,1.099446654E0,2.480200043E2,2.599999905E0,0.000000000E0
8.155430847E2,-1.193402167E1,-7.707675833E1,7.007717397E1,1.154007196E0,2.467599945E2,2.599999905E0,0.000000000E0
8.165429203E2,-1.193402500E1,-7.707676833E1,6.987730102E1,1.116432548E0,2.458200073E2,2.599999905E0,0.000000000E0
8.175468994E2,-1.193402333E1,-7.707678333E1,6.987745993E1,1.175625563E0,2.477599945E2,2.599999905E0,0.000000000E0
8.185431429E2,-1.193402167E1,-7.707679500E1,6.967758178E1,1.165331125E0,2.541799927E2,2.599999905E0,0.000000000E0
8.195434131E2,-1.193402500E1,-7.707680167E1,6.947767175E1,1.053121686E0,2.496799927E2,2.599999905E0,0.000000000E0
8.205441570E2,-1.193402333E1,-7.707681500E1,6.957781213E1,1.062386632E0,2.508800049E2,2.599999905E0,0.000000000E0
8.215432661E2,-1.193401833E1,-7.707683167E1,6.957797376E1,1.154007196E0,2.548000031E2,2.500000000E0,0.000000000E0
8.225439011E2,-1.193401833E1,-7.707684000E1,6.947806644E1,1.051577449E0,2.594100037E2,2.500000000E0,0.000000000E0
8.235467072E2,-1.193402000E1,-7.707684833E1,6.937816704E1,1.041283011E0,2.590899963E2,2.500000000E0,0.000000000E0
8.245431772E2,-1.193402167E1,-7.707685667E1,6.927826763E1,9.959874749E-1,2.548099976E2,2.500000000E0,0.000000000E0
8.255443218E2,-1.193402667E1,-7.707686667E1,6.917840259E1,1.033047557E0,2.538600006E2,2.599999905E0,0.000000000E0
8.265440070E2,-1.193402833E1,-7.707687500E1,6.897850318E1,9.934138656E-1,2.546999969E2,2.599999905E0,0.000000000E0
8.275430520E2,-1.193403167E1,-7.707688500E1,6.887863023E1,9.795163870E-1,2.563500061E2,2.599999905E0,0.000000000E0
8.285440616E2,-1.193403667E1,-7.707689333E1,6.867874665E1,9.501771927E-1,2.551000061E2,2.599999905E0,0.000000000E0
8.295450441E2,-1.193404000E1,-7.707690500E1,6.847889223E1,9.862077832E-1,2.564299927E2,2.599999905E0,0.000000000E0
8.305431094E2,-1.193404500E1,-7.707691667E1,6.837904572E1,1.037680030E0,2.559499969E2,2.599999905E0,0.000000000E0
8.315435017E2,-1.193405000E1,-7.707692833E1,6.847919922E1,1.080916643E0,2.565000000E2,2.500000000E0,0.000000000E0
8.325439519E2,-1.193405833E1,-7.707693833E1,6.847935000E1,1.093784690E0,2.513800049E2,2.500000000E0,0.000000000E0
8.335432142E2,-1.193406500E1,-7.707694500E1,6.837945579E1,1.088637471E0,2.462599945E2,2.500000000E0,0.000000000E0
8.345429984E2,-1.193407000E1,-7.707695333E1,6.827957221E1,1.073195815E0,2.445599976E2,2.500000000E0,0.000000000E0
8.355416951E2,-1.193407667E1,-7.707696333E1,6.827971508E1,1.107167482E0,2.475399933E2,2.500000000E0,0.000000000E0
8.365440071E2,-1.193408333E1,-7.707697000E1,6.827982088E1,1.063416123E0,2.466100006E2,2.500000000E0,0.000000000E0
8.375437823E2,-1.193408667E1,-7.707698000E1,6.817994792E1,1.139595032E0,2.551999969E2,2.500000000E0,0.000000000E0
8.385430928E2,-1.193408833E1,-7.707699000E1,6.808006705E1,1.076798916E0,2.543500061E2,2.500000000E0,0.000000000E0
